[0.5,0,1.77775,0.909737,2.95654,0.916684,0.891651,0.847329,1.78808]
[0.5,0,1.77775,0.909737,2.95904,0.916684,0.891651,0.847329,1.78808]
[0.5,0,1.77775,0.908487,2.95779,0.916684,0.891651,0.847329,1.78808]
[0.5,0,1.77775,0.909112,2.95779,0.916684,0.891651,0.847329,1.78808]
[0.5,0,1.77775,0.909112,2.9581,0.916684,0.891338,0.847641,1.78808]
[0.5,0,1.77775,0.909112,2.9581,0.916527,0.891182,0.847485,1.78808]
[0.5,0,1.77775,0.909112,2.95935,0.916512,0.891167,0.84747,1.78808]
[0.5,0,1.77775,0.909112,2.95873,0.916512,0.891167,0.84747,1.78808]
[0.5,0,1.77775,0.9088,2.95904,0.916512,0.891167,0.84747,1.78808]
[0.5,0,1.77775,0.9088,2.95904,0.916356,0.89101,0.847314,1.78808]
[0.5,0,1.77775,0.9088,2.96029,0.916356,0.89101,0.847314,1.78808]
[0.5,0,1.77775,0.9088,2.95966,0.916356,0.89101,0.847314,1.78808]
[0.5,0,1.77775,0.908487,2.95966,0.916356,0.89101,0.847626,1.78808]
[0.5,0,1.77775,0.908487,2.95998,0.916356,0.89101,0.847626,1.78808]
[0.5,0,1.77775,0.908487,2.95998,0.916356,0.890854,0.847626,1.78808]
