[0.76,0,2.21,0.76,1.99,2.19,0.76,1.99,2.19]
[0.7776,0,2.2276,0.7776,1.9724,2.1724,0.7776,1.9724,2.2074]
[0.808419,0,2.25842,0.808419,1.94158,2.14158,0.808419,2.00283,2.23822]
[0.862385,0,2.31239,0.862385,1.88761,2.08761,0.862385,2.0032,2.23859]
[0.956893,0,2.21931,0.863104,1.79311,1.99311,0.956893,1.90942,2.33238]
[0.958276,0,2.21795,0.863114,1.79172,2.15585,0.958276,1.74391,2.33376]
[0.958299,0,2.21793,0.863114,1.7917,2.15848,0.958299,1.45402,2.33378]
[0.958299,0,2.21793,0.863114,1.7917,2.15848,0.958299,1.45402,1.83113]
[0.958299,0,1.33829,1,2.67134,1.27884,0.958299,0.574378,0.942584]
[0.958299,0,1.32115,1,2.68848,1.2617,0.958299,0,0.925269]
[0.958299,0,1.32115,1,4,1.2617,0.958299,0,0.925269]
[0.958299,0,1.32115,1,1.64284,1.2617,0.958299,0,0.925269]
[0.958299,0,1.06334,1,1.58726,1.00388,0.958299,0.257814,0.925269]
[0.958299,0,1.05665,1,2.037,0.997194,0.958299,0.264501,0.925269]
[0.958299,0,0.957954,0.901306,2.037,0.997194,0.958299,0.165807,0.925269]
[0.958299,0,0.957954,0.901306,2.037,0.997194,0.958299,0,0.925269]
[0.920517,0,0.957954,0.939087,2.037,0.997194,0.958299,0,0.925269]
[0.953576,0,0.957954,0.939087,2.037,0.997194,0.958299,0,0.925269]
[0.924649,0,0.957954,0.939087,2.037,0.997194,0.958299,0,0.925269]
[0.94996,0,0.957954,0.939087,2.037,0.997194,0.958299,0,0.925269]
[0.927813,0,0.957954,0.939087,2.037,0.997194,0.936152,0,0.925269]
[0.927813,0,0.957954,0.919709,2.037,0.997194,0.936152,0,0.925269]
[0.927813,0,0.957954,0.919709,2.037,0.997194,0.953108,0,0.925269]
[0.94265,0,0.957954,0.934545,2.037,0.997194,0.953108,0,0.925269]
[0.94265,0,0.957954,0.934545,2.037,0.997194,0.940126,0,0.925269]
[0.931291,0,0.957954,0.923186,2.037,0.997194,0.940126,0,0.925269]
[0.94123,0,0.957954,0.923186,2.037,0.997194,0.950065,0,0.935208]
[0.958624,0,0.957954,0.923186,2.037,0.9798,0.932671,0,0.935208]
[0.958624,0,0.957954,0.953625,2.06743,0.9798,0.932671,0,0.935208]
[0.958624,0,0.957954,0.953625,2.1207,0.9798,0.932671,0,0.935208]
[0.958624,0,0.957954,0.953625,2.2156,0.9798,0.932671,0,0.935208]
[0.958624,0,0.957954,0.872057,2.2156,0.9798,0.932671,0,0.935208]
[0.958624,0,0.957954,0.907743,2.25128,0.9798,0.932671,0,0.970894]
[0.958624,0,0.957954,0.907743,2.25128,0.9798,0.870221,0,0.970894]
[0.958624,0,0.957954,0.907743,2.36057,0.9798,0.870221,0,0.970894]
[0.958624,0,0.957954,0.907743,2.26494,0.9798,0.870221,0,0.970894]
[0.958624,0,0.957954,0.907743,2.26494,0.9798,0.912058,0,0.970894]
[0.958624,0,0.957954,0.907743,2.26494,0.9798,0.87545,0,0.970894]
[0.958624,0,0.957954,0.875712,2.26494,0.9798,0.907482,0,0.970894]
[0.958624,0,0.957954,0.875712,2.26494,0.9798,0.879454,0,0.970894]
[0.958624,0,0.957954,0.900236,2.26494,0.9798,0.903978,0,0.970894]
[0.958624,0,0.957954,0.878777,2.26494,0.9798,0.88252,0,0.970894]
[0.958624,0,0.957954,0.897554,2.26494,0.9798,0.901296,0,0.970894]
[0.958624,0,0.957954,0.881124,2.28137,0.9798,0.884867,0,0.970894]
[0.958624,0,0.957954,0.894933,2.28194,0.9798,0.8843,0,0.970894]
[0.971203,0,0.957954,0.894933,2.28194,0.9798,0.8843,0,0.970894]
[0.960196,0,0.957954,0.883926,2.28194,0.9798,0.8843,0,0.970894]
[0.969827,0,0.967584,0.883926,2.28194,0.9798,0.8843,0,0.961264]
[0.969827,0,0.967584,0.879713,2.28194,0.9798,0.8843,0,0.965477]
[0.9772,0,0.967584,0.879713,2.28194,0.9798,0.876926,0,0.965477]
[0.970748,0,0.967584,0.879713,2.28194,0.9798,0.883378,0,0.965477]
[0.976394,0,0.967584,0.879713,2.28194,0.9798,0.877733,0,0.965477]
[0.971454,0,0.967584,0.879713,2.28194,0.9798,0.882672,0,0.965477]
[0.975776,0,0.967584,0.879713,2.28194,0.9798,0.87835,0,0.965477]
[0.975776,0,0.963802,0.879713,2.28194,0.9798,0.87835,0,0.965477]
[0.972467,0,0.967112,0.879713,2.28194,0.9798,0.881659,0,0.965477]
[0.975363,0,0.964216,0.879713,2.28194,0.976905,0.881659,0,0.962582]
[0.975472,0,0.964106,0.879713,2.28701,0.976795,0.876592,0,0.962472]
[0.975477,0,0.964102,0.879713,2.29609,0.97679,0.876381,0,0.962467]
[0.975477,0,0.964101,0.879713,2.31202,0.97679,0.876371,0,0.962467]
[0.975477,0,0.964101,0.872924,2.31962,0.970001,0.87637,0,0.962467]
[0.975477,0,0.964101,0.872924,2.3315,0.970001,0.87637,0,0.962467]
[0.975477,0,0.964101,0.872924,2.35295,0.970001,0.87637,0,0.962467]
[0.975477,0,0.964101,0.872924,2.37245,0.970001,0.87637,0,0.962467]
[0.975477,0,0.964101,0.872924,2.37245,0.970001,0.87637,0.0159186,0.962467]
[0.975477,0,0.964101,0.872924,2.37245,0.970001,0.862442,0.00198983,0.962467]
[0.975477,0,0.964101,0.872924,2.37245,0.970001,0.874629,0.0141775,0.962467]
[0.975477,0,0.964101,0.86226,2.37245,0.970001,0.863965,0.0141775,0.962467]
[0.975477,0,0.964101,0.871591,2.37245,0.970001,0.873296,0.00484632,0.962467]
[0.975477,0,0.964101,0.863426,2.37245,0.970001,0.865132,0.00484632,0.962467]
[0.975477,0,0.964101,0.87057,2.37245,0.970001,0.872276,0.0119905,0.962467]
[0.975477,0,0.964101,0.87057,2.3787,0.970001,0.866025,0.0182417,0.962467]
[0.975477,0,0.969571,0.87057,2.38417,0.970001,0.871494,0.0127719,0.967937]
[0.975477,0,0.969571,0.87057,2.39375,0.970001,0.871494,0.0031998,0.967937]
[0.975477,0,0.969571,0.87057,2.41114,0.970001,0.871494,0,0.967937]
[0.975477,0,0.969571,0.863242,2.41243,0.970001,0.864166,0,0.967937]
[0.975477,0,0.969571,0.866448,2.41563,0.970001,0.864166,0.00320628,0.967937]
[0.975477,0,0.969571,0.866448,2.41563,0.970001,0.864166,0.00881728,0.967937]
[0.975477,0,0.969571,0.863993,2.41809,0.970001,0.864166,0.00881728,0.967937]
[0.975477,0,0.969571,0.863993,2.41809,0.970001,0.864166,0.00881728,0.970085]
[0.975477,0,0.969571,0.863993,2.41809,0.970001,0.864166,0.00505835,0.970085]
[0.975477,0,0.969571,0.863993,2.41809,0.970001,0.864166,0,0.970085]
[0.975477,0,0.969571,0.865432,2.41953,0.970001,0.864166,0,0.970085]
[0.975477,0,0.969571,0.864315,2.41967,0.970001,0.864166,0,0.970085]
[0.975477,0,0.969571,0.864315,2.41967,0.970001,0.865267,0,0.970085]
[0.975477,0,0.969571,0.864315,2.41967,0.970001,0.864303,0,0.970085]
[0.975477,0,0.969571,0.864315,2.41967,0.970001,0.865147,0,0.970085]
[0.974739,0,0.969571,0.865053,2.41967,0.970001,0.864409,0,0.970085]
[0.974739,0,0.969571,0.865053,2.41967,0.970001,0.865055,0,0.970085]
[0.974739,0,0.970136,0.864488,2.41967,0.970001,0.86449,0,0.970085]
[0.975234,0,0.969642,0.864488,2.41967,0.970001,0.86449,0,0.970085]
[0.975234,0,0.970074,0.86492,2.41967,0.970001,0.864922,0,0.970085]
[0.975234,0,0.970074,0.864542,2.41967,0.970001,0.864544,0,0.969706]
[0.974902,0,0.970074,0.864873,2.41967,0.970001,0.864875,0,0.970037]
[0.975192,0,0.969785,0.864583,2.41996,0.970001,0.864585,0,0.970037]
[0.974939,0,0.970038,0.864837,2.41996,0.970001,0.864839,0,0.970037]
[0.975161,0,0.969816,0.864615,2.41996,0.970001,0.864617,0,0.970037]
[0.974966,0,0.97001,0.864809,2.41996,0.970001,0.864811,0,0.969843]
[0.974966,0,0.97001,0.864639,2.41996,0.970001,0.864641,0,0.970013]
[0.975115,0,0.969862,0.864639,2.41996,0.970001,0.86479,0,0.970013]
[0.975115,0,0.969992,0.864769,2.41996,0.970001,0.86466,0,0.969883]
[0.975001,0,0.969992,0.864769,2.41996,0.970001,0.86466,0,0.969883]
[0.975101,0,0.969992,0.86467,2.41996,0.970001,0.86466,0,0.969883]
[0.975101,0,0.969992,0.864757,2.41996,0.970001,0.864747,0,0.96997]
[0.975025,0,0.969916,0.864681,2.41996,0.970001,0.864747,0,0.96997]
[0.975058,0,0.969949,0.864714,2.41996,0.970001,0.864713,0,0.969937]
[0.975058,0,0.969949,0.864714,2.41999,0.970001,0.864713,0,0.969937]
[0.975058,0,0.969949,0.864714,2.41999,0.970001,0.864713,0,0.96995]
[0.975058,0,0.969949,0.864714,2.41999,0.970001,0.864713,0,0.969939]
[0.975058,0,0.969949,0.864714,2.41999,0.970001,0.864713,0,0.969948]
[0.975058,0,0.96994,0.864714,2.41999,0.970001,0.864713,0,0.969948]
[0.975058,0,0.96994,0.864707,2.41999,0.970001,0.864713,0,0.969948]
[0.975058,0,0.969947,0.864713,2.41999,0.970001,0.864713,0,0.969942]
[0.975058,0,0.969947,0.864713,2.41999,0.970001,0.864708,0,0.969942]
[0.975058,0,0.969947,0.864708,2.41999,0.970001,0.864713,0,0.969947]
[0.975058,0,0.969943,0.864708,2.41999,0.970001,0.864713,0,0.969947]
[0.975058,0,0.969943,0.864712,2.41999,0.970001,0.864709,0,0.969947]
[0.975058,0,0.969946,0.864712,2.41999,0.970001,0.864709,0,0.969943]
[0.975058,0,0.969946,0.864709,2.41999,0.970001,0.864709,0,0.969943]
[0.975058,0,0.969946,0.864712,2.41999,0.970001,0.864711,0,0.969943]
[0.975056,0,0.969946,0.864712,2.41999,0.970001,0.864711,0,0.969943]
[0.975056,0,0.969946,0.86471,2.41999,0.970001,0.864709,0,0.969945]
[0.975057,0,0.969944,0.86471,2.41999,0.970001,0.864711,0,0.969945]
[0.975056,0,0.969944,0.864711,2.41999,0.970001,0.86471,0,0.969945]
[0.975057,0,0.969944,0.86471,2.41999,0.970001,0.864711,0,0.969945]
[0.975056,0,0.969944,0.864711,2.41999,0.970001,0.864711,0,0.969945]
[0.975057,0,0.969944,0.86471,2.41999,0.970001,0.86471,0,0.969944]
